iter	Passed	Remaining
1664	240211	120466
1665	240373	120330
1666	240573	120214
1667	240701	120062
1668	240905	119947
1669	240995	119776
1670	241277	119700
1671	241422	119556
1672	241721	119488
1673	241924	119372
1674	242231	119308
1675	242356	119153
1676	242727	119120
1677	242822	118951
1678	243179	118910
1679	243350	118777
1680	243492	118632
1681	243700	118517
1682	243926	118412
1683	244104	118283
1684	244384	118203
1685	244691	118137
1686	244882	118014
1687	245100	117903
1688	245206	117739
1689	245495	117663
1690	245604	117500
1691	245767	117364
1692	245968	117245
1693	246257	117168
1694	246387	117015
1695	246582	116893
1696	246786	116776
1697	246854	116594
1698	247098	116495
1699	247199	116329
1700	247414	116216
1701	247581	116081
1702	247724	115934
1703	247830	115770
1704	247978	115626
1705	248026	115435
1706	248317	115357
1707	248421	115193
1708	248505	115019
1709	248638	114868
1710	248747	114705
1711	248833	114533
1712	248933	114366
1713	249099	114231
1714	249209	114069
1715	249325	113911
1716	249444	113753
1717	249716	113665
1718	249809	113496
1719	249968	113357
1720	250137	113223
1721	250253	113064
1722	250407	112923
1723	250526	112765
1724	250606	112591
1725	250687	112417
1726	250835	112273
1727	251194	112223
1728	251296	112058
1729	251371	111882
1730	251437	111701
1731	251524	111530
1732	251599	111354
1733	251660	111171
1734	251766	111009
1735	251825	110826
1736	251963	110678
1737	252114	110535
1738	252224	110375
1739	252315	110206
1740	252406	110038
1741	252483	109863
1742	252758	109775
1743	252892	109625
1744	253009	109468
1745	253082	109292
1746	253125	109103
1747	253236	108943
1748	253324	108774
1749	253421	108609
1750	253493	108433
1751	253952	108422
1752	254251	108343
1753	254375	108189
1754	254553	108058
1755	254853	107978
1756	255077	107867
1757	255319	107762
1758	255380	107582
1759	255487	107420
1760	255565	107247
1761	255747	107118
1762	255888	106970
1763	256048	106832
1764	256158	106672
1765	256497	106607
1766	256784	106521
1767	256920	106371
1768	257061	106224
1769	257449	106179
1770	257576	106026
1771	257748	105892
1772	257871	105737
1773	257975	105574
1774	258144	105439
1775	258348	105317
1776	258546	105193
1777	258830	105104
1778	259019	104976
1779	259233	104858
1780	259508	104764
1781	259659	104621
1782	259736	104448
1783	259842	104286
1784	260021	104154
1785	260101	103982
1786	260159	103801
1787	260271	103642
1788	260402	103491
1789	260506	103329
1790	260640	103179
1791	260725	103009
1792	260818	102843
1793	260967	102699
1794	261076	102539
1795	261193	102383
1796	261276	102213
1797	261435	102073
1798	261496	101894
1799	261605	101735
1800	262158	101748
1801	262558	101701
1802	262698	101553
1803	262770	101379
1804	262872	101216
1805	262974	101054
1806	263080	100893
1807	263175	100728
1808	263294	100572
1809	263421	100420
1810	263528	100260
1811	263702	100125
1812	264023	100046
1813	264113	99879
1814	264351	99769
1815	264629	99673
1816	264896	99573
1817	265139	99463
1818	265309	99326
1819	265479	99189
1820	265661	99057
1821	265881	98939
1822	266091	98817
1823	266261	98680
1824	266481	98561
1825	266579	98397
1826	266906	98318
1827	267285	98258
1828	267482	98130
1829	267588	97969
1830	267683	97804
1831	267841	97662
1832	268222	97602
1833	268444	97483
1834	268523	97312
1835	268715	97182
1836	268852	97032
1837	268926	96860
1838	269202	96760
1839	269315	96602
1840	269452	96452
1841	269680	96335
1842	269819	96186
1843	270080	96080
1844	270213	95929
1845	270374	95788
1846	270474	95625
1847	270541	95450
1848	270633	95285
1849	270726	95120
1850	270839	94962
1851	270943	94801
1852	271099	94657
1853	271185	94490
1854	271570	94427
1855	271714	94280
1856	271932	94158
1857	272051	94002
1858	272363	93913
1859	272492	93760
1860	272656	93620
1861	272812	93477
1862	272942	93325
1863	273167	93205
1864	273342	93068
1865	273496	92924
1866	273662	92784
1867	273792	92632
1868	274077	92532
1869	274298	92410
1870	274527	92291
1871	274653	92137
1872	274852	92008
1873	275002	91863
1874	275125	91708
1875	275393	91601
1876	275526	91450
1877	275657	91298
1878	275759	91137
1879	275934	90999
1880	276059	90845
1881	276197	90696
1882	276261	90522
1883	276348	90355
1884	276476	90203
1885	276566	90037
1886	276640	89867
1887	276733	89703
1888	276875	89555
1889	276931	89379
1890	277006	89210
1891	277126	89055
1892	277280	88911
1893	277369	88746
1894	277418	88568
1895	277643	88447
1896	277738	88284
1897	277872	88134
1898	277969	87972
1899	278014	87794
1900	278141	87641
1901	278323	87506
1902	278469	87360
1903	278580	87202
1904	279349	87250
1905	279443	87087
1906	279868	87027
1907	280007	86878
1908	280137	86726
1909	280335	86595
1910	280462	86443
1911	280648	86308
1912	281039	86236
1913	281136	86074
1914	281438	85974
1915	281612	85835
1916	281765	85690
1917	282020	85576
1918	282242	85452
1919	282425	85316
1920	282725	85215
1921	283004	85107
1922	283136	84955
1923	283309	84816
1924	283459	84669
1925	283603	84521
1926	283719	84364
1927	283922	84234
1928	284030	84075
1929	284230	83943
1930	284352	83789
1931	284496	83640
1932	284701	83510
1933	284921	83384
1934	285058	83234
1935	285266	83104
1936	285467	82972
1937	285570	82812
1938	285729	82668
1939	285837	82509
1940	286017	82371
1941	286232	82243
1942	286419	82108
1943	286592	81967
1944	286708	81811
1945	286952	81691
1946	287090	81541
1947	287303	81412
1948	287467	81269
1949	287663	81135
1950	287794	80983
1951	287946	80837
1952	288068	80682
1953	288236	80540
1954	288426	80405
1955	288591	80262
1956	288701	80104
1957	288837	79953
1958	288960	79799
1959	289222	79683
1960	289321	79522
1961	289530	79392
1962	289665	79241
1963	289831	79098
1964	290031	78965
1965	290168	78814
1966	290251	78649
1967	290395	78501
1968	290545	78354
1969	290725	78215
1970	290850	78061
1971	290975	77908
1972	291215	77785
1973	291308	77623
1974	291416	77465
1975	291606	77328
1976	291664	77157
1977	291810	77009
1978	291966	76864
1979	292026	76693
1980	292213	76556
1981	292342	76404
1982	292462	76249
1983	292605	76101
1984	292725	75946
1985	292814	75783
1986	292970	75638
1987	293080	75481
1988	293247	75339
1989	293370	75185
1990	293480	75028
1991	293608	74876
1992	293771	74732
1993	293944	74591
1994	294142	74457
1995	294294	74310
1996	294461	74168
1997	294600	74018
1998	294791	73882
1999	294958	73739
2000	295039	73575
2001	295195	73430
2002	295328	73279
2003	295569	73155
2004	295692	73001
2005	295829	72851
2006	295964	72700
2007	296148	72562
2008	296258	72405
2009	296428	72263
2010	296589	72119
2011	296773	71980
2012	296847	71815
2013	297031	71677
2014	297142	71520
2015	297261	71366
2016	297453	71229
2017	297515	71061
2018	297658	70913
2019	297811	70767
2020	297904	70606
2021	298068	70463
2022	298180	70307
2023	298315	70157
2024	298459	70009
2025	298665	69875
2026	298780	69720
2027	298914	69569
2028	299060	69422
2029	299166	69265
2030	299300	69114
2031	299428	68962
2032	299565	68813
2033	299728	68669
2034	299881	68523
2035	300059	68383
2036	300179	68229
2037	300297	68075
2038	300430	67924
2039	300562	67774
2040	300684	67620
2041	300756	67456
2042	300895	67307
2043	301031	67157
2044	301230	67021
2045	301363	66871
2046	301474	66716
2047	301650	66575
2048	301793	66426
2049	301998	66292
2050	302093	66133
2051	302231	65984
2052	302345	65829
2053	302490	65681
2054	302598	65526
2055	302735	65376
2056	302861	65224
2057	302967	65068
2058	303145	64928
2059	303244	64770
2060	303347	64614
2061	303451	64457
2062	303620	64315
2063	303783	64171
2064	303913	64020
2065	304022	63865
2066	304186	63721
2067	304385	63585
2068	304547	63441
2069	304739	63303
2070	304840	63146
2071	304909	62983
2072	305097	62844
2073	305209	62690
2074	305322	62535
2075	305804	62457
2076	306375	62396
2077	306457	62235
2078	306684	62104
2079	306886	61967
2080	307045	61822
2081	307172	61670
2082	307385	61536
2083	307627	61407
2084	307747	61254
2085	307815	61090
2086	308192	60988
2087	308348	60842
2088	308511	60698
2089	308713	60561
2090	308950	60430
2091	309041	60271
2092	309320	60149
2093	309522	60012
2094	309566	59844
2095	309684	59691
2096	309761	59529
2097	309831	59367
2098	310341	59288
2099	310489	59140
2100	310588	58983
2101	310950	58876
2102	311112	58731
2103	311432	58615
2104	311555	58462
2105	311681	58310
2106	311745	58147
2107	311812	57984
2108	311918	57828
2109	312022	57672
2110	312086	57509
2111	312604	57429
2112	312727	57276
2113	313087	57167
2114	313296	57030
2115	313490	56890
2116	313686	56751
2117	313909	56616
2118	314075	56471
2119	314297	56336
2120	314457	56190
2121	314653	56050
2122	314818	55905
2123	314918	55748
2124	315316	55644
2125	315439	55491
2126	315546	55335
2127	315609	55172
2128	315695	55013
2129	315778	54853
2130	315850	54692
2131	316188	54576
2132	316368	54433
2133	316534	54288
2134	316866	54171
2135	317072	54033
2136	317271	53893
2137	317550	53766
2138	317677	53614
2139	317878	53474
2140	318103	53339
2141	318281	53195
2142	318635	53081
2143	318744	52925
2144	318874	52774
2145	319033	52627
2146	319222	52485
2147	319362	52334
2148	319717	52220
2149	319972	52088
2150	320146	51943
2151	320209	51781
2152	320257	51616
2153	320338	51456
2154	320439	51300
2155	320559	51146
2156	320698	50996
2157	320871	50851
2158	321077	50712
2159	321185	50556
2160	321265	50397
2161	321337	50236
2162	321431	50079
2163	321523	49922
2164	321634	49767
2165	321730	49611
2166	321847	49457
2167	321977	49306
2168	322033	49143
2169	322109	48984
2170	322231	48831
2171	322371	48682
2172	322474	48527
2173	322574	48371
2174	322705	48220
2175	322810	48065
2176	322972	47919
2177	323053	47760
2178	323175	47608
2179	323340	47462
2180	323545	47322
2181	323720	47178
2182	323895	47033
2183	323953	46872
2184	324207	46739
2185	324418	46599
2186	324535	46446
2187	324721	46303
2188	324902	46160
2189	324997	46004
2190	325170	45859
2191	325255	45702
2192	325331	45543
2193	325404	45384
2194	325568	45238
2195	325657	45081
2196	325736	44924
2197	325800	44764
2198	325949	44616
2199	326022	44457
2200	326095	44299
2201	326169	44140
2202	326278	43987
2203	326378	43832
2204	326463	43676
2205	326535	43518
2206	326622	43362
2207	326723	43208
2208	326802	43050
2209	326934	42900
2210	327030	42746
2211	327153	42595
2212	327218	42436
2213	327300	42279
2214	327412	42127
2215	327489	41970
2216	327571	41814
2217	327660	41659
2218	327702	41498
2219	327780	41341
2220	327851	41184
2221	327955	41031
2222	328032	40874
2223	328155	40724
2224	328211	40565
2225	328607	40448
2226	328792	40305
2227	329049	40171
2228	329221	40026
2229	329456	39889
2230	329692	39752
2231	329965	39619
2232	330142	39475
2233	330246	39322
2234	330344	39168
2235	330504	39021
2236	330601	38868
2237	330771	38723
2238	331198	38607
2239	331299	38454
2240	331437	38305
2241	331533	38151
2242	331670	38002
2243	331809	37853
2244	331938	37703
2245	332775	37633
2246	332944	37487
2247	333235	37355
2248	333591	37230
2249	333982	37109
2250	334283	36977
2251	334942	36885
2252	335323	36762
2253	335572	36624
2254	335687	36471
2255	335824	36321
2256	336175	36194
2257	336295	36042
2258	336485	35897
2259	336692	35754
2260	337209	35644
2261	337579	35518
2262	337936	35391
2263	338182	35252
2264	338505	35120
2265	338719	34978
2266	338979	34839
2267	339588	34737
2268	340099	34624
2269	340385	34488
2270	340869	34372
2271	341087	34228
2272	341278	34082
2273	341368	33926
2274	341597	33784
2275	341739	33633
2276	341846	33479
2277	341964	33325
2278	342128	33177
2279	342372	33035
2280	342514	32884
2281	342730	32741
2282	342881	32591
2283	343233	32459
2284	343305	32302
2285	343507	32156
2286	343668	32007
2287	343767	31852
2288	343994	31709
2289	344234	31567
2290	344394	31417
2291	344559	31268
2292	344857	31131
2293	345033	30983
2294	345150	30830
2295	345368	30686
2296	345535	30537
2297	345638	30382
2298	345857	30238
2299	346019	30088
2300	346174	29938
2301	346360	29791
2302	346565	29645
2303	346674	29491
2304	346812	29339
2305	346974	29190
2306	347135	29040
2307	347287	28890
2308	347374	28734
2309	347467	28579
2310	347606	28428
2311	347763	28278
2312	348089	28142
2313	348172	27986
2314	348273	27831
2315	348432	27682
2316	348570	27530
2317	348701	27378
2318	348788	27223
2319	348973	27075
2320	349131	26925
2321	349198	26768
2322	349347	26618
2323	349448	26464
2324	349545	26309
2325	349614	26153
2326	349762	26002
2327	349952	25855
2328	350094	25704
2329	350189	25550
2330	350316	25398
2331	350464	25247
2332	350622	25098
2333	350806	24950
2334	350876	24794
2335	350960	24639
2336	351169	24493
2337	351359	24345
2338	351489	24194
2339	351636	24043
2340	351815	23895
2341	351876	23738
2342	352039	23589
2343	352218	23441
2344	352296	23286
2345	352559	23143
2346	352714	22993
2347	352868	22843
2348	353055	22695
2349	353272	22549
2350	353467	22401
2351	353685	22255
2352	353856	22106
2353	353993	21955
2354	354205	21808
2355	354254	21652
2356	354382	21500
2357	354526	21349
2358	354633	21196
2359	354823	21048
2360	354898	20894
2361	355021	20742
2362	355104	20587
2363	355215	20435
2364	355478	20291
2365	355752	20148
2366	355990	20002
2367	356288	19860
2368	356544	19716
2369	356914	19577
2370	357093	19428
2371	357357	19284
2372	357520	19134
2373	357735	18986
2374	357953	18839
2375	358092	18688
2376	358246	18537
2377	358426	18388
2378	358669	18242
2379	359070	18104
2380	359369	17960
2381	359479	17807
2382	359575	17654
2383	359757	17504
2384	359913	17354
2385	359995	17200
2386	360173	17050
2387	360256	16896
2388	360610	16755
2389	360779	16604
2390	361013	16457
2391	361257	16310
2392	361408	16159
2393	361626	16011
2394	361891	15865
2395	361976	15711
2396	362275	15567
2397	362367	15413
2398	362562	15264
2399	362834	15118
2400	363019	14968
2401	363201	14818
2402	363338	14666
2403	363501	14515
2404	363718	14367
2405	363837	14214
2406	364030	14065
2407	364186	13914
2408	364338	13762
2409	365004	13630
2410	365775	13502
2411	365969	13352
2412	366160	13201
2413	366439	13054
2414	367522	12935
2415	367761	12786
2416	368251	12645
2417	368685	12502
2418	368966	12354
2419	369365	12210
2420	369634	12061
2421	369949	11914
2422	370382	11770
2423	370595	11619
2424	370940	11472
2425	371063	11318
2426	371205	11165
2427	371447	11014
2428	371618	10862
2429	371771	10709
2430	371852	10554
2431	372023	10401
2432	372105	10247
2433	372350	10096
2434	372484	9943
2435	372617	9789
2436	372819	9637
2437	372885	9482
2438	373082	9330
2439	373203	9177
2440	373252	9021
2441	373331	8867
2442	373437	8713
2443	373554	8559
2444	373611	8404
2445	373835	8253
2446	373962	8099
2447	374049	7945
2448	374576	7800
2449	374747	7647
2450	374886	7494
2451	374965	7340
2452	375109	7187
2453	375265	7034
2454	375386	6880
2455	375460	6726
6740
2456	376291	6585
2457	376560	6434
2458	376656	6280
2459	376806	6126
2460	376894	5972
2461	377004	5818
