iter	Accuracy	MultiClass
1719	0.8174765424	0.4924673363
1720	0.817319285	0.4923921234
1721	0.8174765424	0.4923551259
1722	0.8175289616	0.492336694
1723	0.8176337999	0.492292449
1724	0.8174765424	0.4922689104
1725	0.8174765424	0.4922249557
1726	0.8177386382	0.4921642268
1727	0.8176337999	0.4921324894
1728	0.8174765424	0.4921175993
1729	0.8175813807	0.4920973537
1730	0.8175813807	0.4920342654
1731	0.8176337999	0.491994389
1732	0.8173717041	0.491973281
1733	0.8173717041	0.49195211731734	0.8175289616	0.491928117381735	0.8177386382	0.491885117391736	0.8179483147	0.4918210285
1737	0.8177386382	0.491767217411738	0.8177386382	0.4917230941
1739	0.8179483147	0.4916819985
1740	0.8178434764	0.4916407064
1741	0.8178434764	0.491601017451742	0.8178958956	0.4915841746	1743	0.8181579913	0.4915482893
1744	0.818053153	0.4915130944
1745	0.818053153	0.49148034171746	0.8179483147	0.491447536171747	0.8181055722	0.49142093211748	0.818053153	0.4913613195
1749	0.818053153	0.4913116253
1750	0.818053153	0.4912501113
1751	0.8181055722	0.4912189106
1752	0.8181055722	0.4912075525
1753	0.8181055722	0.4911739056
1754	0.8181055722	0.4911042695
1755	0.8181055722	0.4910573413
1756	0.8182104104	0.4910214273
1757	0.8182104104	0.4910024417
1758	0.8182628296	0.4909827843
1759	0.8183152487	0.4909433224
1760	0.8182628296	0.4909289645
1761	0.8183152487	0.4909110355
1762	0.818420087	0.490881729
1763	0.818420087	0.4908372652
1764	0.818420087	0.4907963984
1765	0.8183152487	0.490749951
1766	0.8185249253	0.4907264049
1767	0.8183152487	0.4906986524
1768	0.8183152487	0.4906594628
1769	0.8183152487	0.4905658406
1770	0.8183152487	0.4905432791
1771	0.8183152487	0.4905244314
1772	0.8183152487	0.4905060495
1773	0.8183152487	0.4904871027
1774	0.8183152487	0.4904621836
1775	0.8183152487	0.4903958648
1776	0.8182628296	0.4903536256
1777	0.8183676679	0.4903015113
1778	0.8185249253	0.4901978289
1779	0.8185249253	0.4901238376
1780	0.8186821827	0.4900814009
1781	0.8186821827	0.4899495522
1782	0.8185773444	0.4898608445
1783	0.8185773444	0.4898150798
1784	0.818420087	0.489782017
1785	0.8184725062	0.4897534053
1786	0.8184725062	0.4896800264
1787	0.818420087	0.4896658416
1788	0.8183676679	0.4896289622
1789	0.8183676679	0.4895799776
1790	0.818420087	0.4895315899
1791	0.8183152487	0.4894872181
1792	0.8183676679	0.4894332021
1793	0.818420087	0.4893920889
1794	0.8184725062	0.4892902012
1795	0.8184725062	0.489226756
1796	0.8186297636	0.4891742371
1797	0.8185249253	0.4891611313
1798	0.8182628296	0.4890900148
1799	0.8181579913	0.4890702083
1800	0.8181579913	0.4890229628
1801	0.8182104104	0.4889891728
1802	0.8182104104	0.4889764043
1803	0.8183152487	0.4889357342
1804	0.8183676679	0.4888756774
1805	0.8182628296	0.4888506756
1806	0.8182628296	0.4888263203
1807	0.8183676679	0.4887972968
1808	0.8185249253	0.4887522359
1809	0.818420087	0.4887260729
1810	0.8184725062	0.4886955816
1811	0.8183676679	0.4886852864
1812	0.8185249253	0.4885867897
1813	0.818420087	0.4885656017
1814	0.8186297636	0.4883995223
1815	0.8185773444	0.4883784148
1816	0.8186821827	0.4883518764
1817	0.8186297636	0.4882493207
1818	0.8187346019	0.4882186739
1819	0.8187346019	0.4881679216
1820	0.818787021	0.4880958382
1821	0.818787021	0.488086317
1822	0.818787021	0.4880769858
1823	0.8188394402	0.4879999463
1824	0.818787021	0.4879645662
1825	0.818787021	0.4879428725
1826	0.8189966976	0.4878490361
1827	0.8190491167	0.487825553
1828	0.8189966976	0.4877936592
1829	0.8190491167	0.4877745642
1830	0.8188918593	0.4877414961
1831	0.818787021	0.4876766577
1832	0.8189442785	0.4876021119
1833	0.819153955	0.4875811877
1834	0.819153955	0.4875566208
1835	0.8191015359	0.4875341658
1836	0.8191015359	0.4874427331
1837	0.8192063742	0.4874116882
1838	0.819153955	0.487371074
1839	0.8191015359	0.4873629636
1840	0.819153955	0.4873553218
1841	0.8191015359	0.4873246053
1842	0.8191015359	0.4873055379
1843	0.819153955	0.4872327935
1844	0.8192063742	0.4871936934
1845	0.8190491167	0.4871644152
1846	0.8191015359	0.4871484382
1847	0.8192587933	0.487115294
1848	0.8193636316	0.4870767712
1849	0.8193112125	0.4870358932
1850	0.8192587933	0.4869230751
1851	0.819153955	0.486898295
1852	0.819153955	0.4868610839
1853	0.8192063742	0.4868398716
1854	0.8193112125	0.4868126091
1855	0.819520889	0.486730833
1856	0.819520889	0.4867088629
1857	0.8194160507	0.4866920542
1858	0.8194160507	0.4866736869
1859	0.8193636316	0.4866290083
1860	0.8193636316	0.4866042998
1861	0.8194684699	0.4865734074
1862	0.8196257273	0.486544848
1863	0.8194684699	0.4865290663
1864	0.8194684699	0.4864996642
1865	0.8194684699	0.4864766103
1866	0.8197305656	0.4864477327
1867	0.8196257273	0.4864306643
1868	0.8195733082	0.4864125018
1869	0.8197305656	0.4862999537
1870	0.8195733082	0.4862647431
1871	0.8195733082	0.4862204407
1872	0.8196257273	0.4861801249
1873	0.819520889	0.4861491699
1874	0.8197829847	0.4860965642
1875	0.8197829847	0.4860030221
1876	0.8197829847	0.4859673023
1877	0.8197305656	0.4859388058
1878	0.8197305656	0.4859354871
1879	0.8197305656	0.4858908067
1880	0.8197305656	0.485864961
1881	0.8197305656	0.4857996111
1882	0.8198354039	0.4857833604
1883	0.8199402422	0.4857445591
1884	0.8198354039	0.4856877136
1885	0.8197829847	0.485673229
1886	0.8197829847	0.4856498638
1887	0.8197829847	0.4856474705
1888	0.8198354039	0.4856269
1889	0.819887823	0.4855883446
1890	0.8198354039	0.4855589997
1891	0.8199402422	0.485514705
1892	0.8197829847	0.4854907845
1893	0.8198354039	0.4854552653
1894	0.8197829847	0.4854245489
1895	0.819887823	0.4853767369
1896	0.819887823	0.4853045153
1897	0.8200450805	0.485275366
1898	0.8197829847	0.4852437757
1899	0.819887823	0.4852257547
1900	0.8199402422	0.4851962927
1901	0.8199402422	0.4851586992
1902	0.8199926613	0.4851158832
1903	0.8201499188	0.4850886903
1904	0.8200974996	0.4850665851
1905	0.820254757	0.4850325777
1906	0.820254757	0.4850105394
1907	0.820254757	0.4849849602
1908	0.820254757	0.4849464261
1909	0.8203071762	0.4849241422
1910	0.8203595953	0.4848886972
1911	0.8204644336	0.4848411206
1912	0.8204644336	0.4848235295
1913	0.8204644336	0.484808018
1914	0.820254757	0.4847986186
1915	0.8203071762	0.4847393993
1916	0.8203071762	0.4847221688
1917	0.8203071762	0.4847071064
1918	0.8203071762	0.4846810911
1919	0.8203071762	0.4846415118
1920	0.8203071762	0.4845815613
1921	0.8202023379	0.4845294005
1922	0.820254757	0.4844936946
1923	0.820254757	0.484472717
1924	0.8202023379	0.484458161
1925	0.8201499188	0.484426555
1926	0.8202023379	0.4843842477
1927	0.8202023379	0.4843692286
1928	0.820254757	0.4843106843
1929	0.8201499188	0.4842901135
1930	0.8202023379	0.4842603135
1931	0.820254757	0.4841807603
1932	0.8203595953	0.4841113258
1933	0.8203595953	0.4840767912
1934	0.8204120145	0.4840532071
1935	0.8203595953	0.4839866944
1936	0.820254757	0.4839595302
1937	0.820254757	0.4838763317
1938	0.8204644336	0.4838388074
1939	0.8203071762	0.4838136148
1940	0.8205168528	0.483794771
1941	0.8204120145	0.4837322861
1942	0.8203595953	0.4837104383
1943	0.8204120145	0.4836807638
1944	0.8203071762	0.4836592808
1945	0.820254757	0.4836329636
1946	0.820254757	0.4835927999
1947	0.820254757	0.4835285928
1948	0.820254757	0.483508024
1949	0.8202023379	0.4834502097
1950	0.8203071762	0.4834171277
1951	0.8203071762	0.4833726402
1952	0.820254757	0.4833443631
1953	0.8202023379	0.4833221143
1954	0.8202023379	0.4832449449
1955	0.8203595953	0.4832266458
1956	0.820254757	0.4832036146
1957	0.8204120145	0.4831780917
1958	0.8203071762	0.4831548974
1959	0.8203071762	0.4831265459
1960	0.8203595953	0.4830903658
1961	0.8204120145	0.4829491723
1962	0.8203071762	0.4829256102
1963	0.820254757	0.482908846
1964	0.8201499188	0.4827721093
1965	0.8200974996	0.4827371461
1966	0.8200974996	0.4827173237
1967	0.8200974996	0.4827066469
1968	0.8202023379	0.4826812261
1969	0.8202023379	0.4826493602
1970	0.8203595953	0.482619119
1971	0.8205168528	0.4825979826
1972	0.8205168528	0.4825723847
1973	0.8204120145	0.4825453912
1974	0.8204120145	0.4825204435
1975	0.8204120145	0.4824579274
1976	0.8204120145	0.4824481138
1977	0.8204644336	0.4824289827
1978	0.8205692719	0.4823544911
1979	0.8205692719	0.4822458118
1980	0.820621691	0.482191258
1981	0.820621691	0.4821208661
1982	0.8205692719	0.4820864553
1983	0.8205692719	0.4820729328
1984	0.820621691	0.4820176233
1985	0.8207265293	0.4819748834
1986	0.8207265293	0.4819399055
1987	0.8208313676	0.4818984916
1988	0.8207265293	0.4818811508
1989	0.8207265293	0.4818508682
1990	0.8208837868	0.4817977543
1991	0.8209362059	0.4817814104
1992	0.8210934633	0.4817464015
1993	0.8209362059	0.4817197013
1994	0.8209362059	0.4817064038
1995	0.8208837868	0.4816906333
1996	0.8208837868	0.4816759983
1997	0.8208837868	0.4816427016
1998	0.8208837868	0.4816360655
1999	0.8208837868	0.4816208345
2000	0.8209362059	0.4815932581
2001	0.8209362059	0.4815723836
2002	0.8207789485	0.4815370768
2003	0.8207265293	0.4814924216
2004	0.8207789485	0.481485535
2005	0.8208837868	0.4814516169
2006	0.8207789485	0.4814194429
2007	0.8208313676	0.4813780932
2008	0.8208313676	0.4813532479
2009	0.8209362059	0.481329932
2010	0.820988625	0.4812866069
2011	0.8210410442	0.4812644305
2012	0.8208837868	0.4812361523
2013	0.8209362059	0.4812042974
2014	0.8209362059	0.4811770814
2015	0.8209362059	0.481159308
2016	0.8210410442	0.4811236253
2017	0.8210410442	0.4811099964
2018	0.8210934633	0.4810850872
2019	0.8210410442	0.4810504695
2020	0.8210934633	0.4810125393
2021	0.8211983016	0.4809290889
2022	0.8211983016	0.4809058189
2023	0.8211983016	0.4808687035
2024	0.8211458825	0.4807729598
2025	0.8214079782	0.480749861
2026	0.8213555591	0.4807269977
2027	0.8213555591	0.4807139472
2028	0.8214603973	0.4806736615
2029	0.8214603973	0.4806475032
2030	0.8213031399	0.4806261029
2031	0.8214603973	0.4805789399
2032	0.8214603973	0.4805661239
2033	0.8213555591	0.4805500891
2034	0.8214079782	0.4805070819
2035	0.8214079782	0.4804846766
2036	0.8215652356	0.4804522853
2037	0.8215128165	0.4804103468
2038	0.8216176548	0.4803876886
2039	0.8215128165	0.4803571235
2040	0.8215128165	0.4802891099
2041	0.8215128165	0.4802721714
2042	0.8215652356	0.480251083
2043	0.8213555591	0.4802178446
2044	0.8214603973	0.4801804283
2045	0.8215652356	0.4801672757
2046	0.8215652356	0.4800412057
2047	0.8215652356	0.4800194062
2048	0.8216176548	0.4799700955
2049	0.8216176548	0.4799524626
2050	0.8218273313	0.4799288408
2051	0.8218273313	0.4799145735
2052	0.8218273313	0.4799021067
2053	0.8218273313	0.4798903204
2054	0.8218797505	0.4798691414
2055	0.8218797505	0.4798574245
2056	0.8218797505	0.4798383711
2057	0.8219321696	0.4798080253
2058	0.8217749122	0.4797623549
2059	0.8217749122	0.4797470256
2060	0.8217749122	0.4797412455
2061	0.8217749122	0.4796636761
2062	0.8217224931	0.4796400004
2063	0.8217224931	0.4796170479
2064	0.8217749122	0.4795936369
2065	0.8215652356	0.4795692619
2066	0.8215652356	0.4795469125
2067	0.8216700739	0.4795081699
2068	0.8216176548	0.4794834396
2069	0.8215128165	0.4794428771
2070	0.8215128165	0.4794348853
2071	0.8216176548	0.4794141424
2072	0.8216176548	0.4793759957
2073	0.8217224931	0.4793450968
2074	0.8216700739	0.4793222307
2075	0.8217224931	0.4792876193
2076	0.8218273313	0.4792747648
2077	0.8217749122	0.4792561218
2078	0.8218273313	0.4792248181
2079	0.8217749122	0.4791985738
2080	0.8216700739	0.4791764294
2081	0.8215652356	0.4791584391
2082	0.8215652356	0.4791320049
2083	0.8215652356	0.4791018214
2084	0.8215128165	0.4790442828
2085	0.8216176548	0.4790059878
2086	0.8215652356	0.4789878477
2087	0.8214079782	0.4789723005
2088	0.8214079782	0.4789590549
2089	0.8216700739	0.4789376749
2090	0.8216700739	0.4789237932
2091	0.8216700739	0.4788897891
2092	0.8216700739	0.4788587559
2093	0.8216176548	0.4787916343
2094	0.8215652356	0.4787607113
2095	0.8216700739	0.4787485509
2096	0.8216176548	0.4787074076
2097	0.8215652356	0.4786940402
2098	0.8216176548	0.4786155389
2099	0.8215652356	0.4785907294
2100	0.8216700739	0.4785559871
2101	0.8216700739	0.4785529231
2102	0.8216700739	0.4785021391
2103	0.8216700739	0.4784814821
2104	0.8217224931	0.4784688189
2105	0.8217224931	0.4783637256
2106	0.8218273313	0.478316016
2107	0.8218273313	0.478280281
2108	0.8217749122	0.478256068
2109	0.8217749122	0.4782464816
2110	0.8217749122	0.4782069908
2111	0.8216700739	0.4781822256
2112	0.8217224931	0.4780525743
2113	0.8217749122	0.4780377836
2114	0.8217749122	0.4780265872
2115	0.8217224931	0.4779945948
2116	0.8217749122	0.4779420786
2117	0.8218273313	0.4779203066
2118	0.8218273313	0.4778905724
2119	0.8218273313	0.4778708709
2120	0.8218273313	0.4778681813
2121	0.8216700739	0.4778285084
2122	0.8216700739	0.477790478
2123	0.8216700739	0.4777735575
2124	0.8216700739	0.4777646521
2125	0.8216700739	0.4777586371
2126	0.8216176548	0.4777092617
2127	0.8215652356	0.4776970555
2128	0.8215128165	0.4776790415
2129	0.8217224931	0.4776502286
2130	0.8217224931	0.4776414117
2131	0.8216700739	0.4776206707
2132	0.8216700739	0.4776144926
2133	0.8217224931	0.4775713887
2134	0.8218273313	0.4775446463
2135	0.8217749122	0.4775098886
2136	0.8217224931	0.4774838499
2137	0.8217224931	0.4774256484
2138	0.8217749122	0.477408127
2139	0.8218797505	0.4773553753
2140	0.8217749122	0.4772753641
2141	0.8218797505	0.4772535878
2142	0.8218273313	0.4772078668
2143	0.8218797505	0.4771924454
2144	0.8217224931	0.4771659259
2145	0.8216176548	0.4770826943
2146	0.8216176548	0.4770510324
2147	0.8216176548	0.4769729625
2148	0.8216700739	0.4769440217
2149	0.8218797505	0.4769147193
2150	0.8217749122	0.4768775231
2151	0.8218273313	0.4768717192
2152	0.8218797505	0.4768501486
2153	0.8219321696	0.4768302293
2154	0.8219845888	0.47679723
2155	0.8219845888	0.4767847413
2156	0.8219845888	0.476776505
2157	0.8219321696	0.4767513531
2158	0.8219321696	0.4767145646
2159	0.8218797505	0.4766834025
2160	0.8218797505	0.476671484
2161	0.8218797505	0.4766137628
2162	0.8220370079	0.4765836662
2163	0.8219321696	0.4765464428
2164	0.8219845888	0.4765309475
2165	0.8220370079	0.4765039562
2166	0.8220894271	0.4764794217
2167	0.8220370079	0.476458604
2168	0.8220370079	0.4764391121
2169	0.8220894271	0.4764347611
2170	0.8221418462	0.4764202574
2171	0.8220894271	0.4764022904
2172	0.8221418462	0.4763503277
2173	0.8221418462	0.4763382864
2174	0.8221942653	0.4763133935
2175	0.8220894271	0.4763049563
2176	0.8221418462	0.4762868403
2177	0.8221418462	0.4762502933
2178	0.8221418462	0.4762421667
2179	0.8220894271	0.4762219238
2180	0.8220894271	0.4761983821
2181	0.8220894271	0.4761794804
2182	0.8220370079	0.4761601101
2183	0.8220894271	0.4761412801
2184	0.8221418462	0.4761229045
2185	0.8220370079	0.4761139463
2186	0.8220370079	0.476074678
2187	0.8221942653	0.4760360118
2188	0.8220894271	0.475981192
2189	0.8222466845	0.4759433229
2190	0.8221942653	0.4759233267
2191	0.8222466845	0.4758903478
2192	0.8222991036	0.4758780102
2193	0.8222466845	0.4758483178
2194	0.8221942653	0.4757103699
2195	0.8223515228	0.4755932726
2196	0.8224039419	0.4755491674
2197	0.8224039419	0.4755385605
2198	0.8224039419	0.4755283011
2199	0.8222991036	0.4753975557
2200	0.8222991036	0.4753818072
2201	0.8222991036	0.4753796942
2202	0.8224039419	0.4752487843
2203	0.8224563611	0.4752360619
2204	0.8225087802	0.4752286753
2205	0.8224563611	0.4752161387
2206	0.8226136185	0.4751928149
2207	0.8225611994	0.4751761803
2208	0.8225611994	0.4751192972
2209	0.8226136185	0.4751000493
2210	0.8225087802	0.4750766695
2211	0.8225087802	0.4750704059
2212	0.8226136185	0.4750624023
2213	0.8226136185	0.4750507589
2214	0.8225087802	0.4749947876
2215	0.8225087802	0.4749927104
2216	0.8224563611	0.4749762752
2217	0.8225611994	0.4749545808
2218	0.8225611994	0.4749382278
2219	0.8227184568	0.4749132586
2220	0.8227184568	0.4748836115
2221	0.8227184568	0.4748662203
2222	0.8226660376	0.4748532027
2223	0.8226136185	0.4748375559
2224	0.8226660376	0.4748234503
2225	0.8227708759	0.4748062124
2226	0.8227184568	0.4747921702
2227	0.8227708759	0.4747185361
2228	0.8226660376	0.4746990319
2229	0.8229805525	0.4746809729
2230	0.8229281334	0.4746460682
2231	0.8228232951	0.4746186069
2232	0.8228757142	0.4745878109
2233	0.8227708759	0.4745077039
2234	0.8227708759	0.4744786186
2235	0.8227708759	0.4744535362
2236	0.8230329716	0.4744173185
2237	0.8229805525	0.4743828377
2238	0.8229281334	0.4743277198
2239	0.8228232951	0.474303593
2240	0.8228232951	0.4742924985
2241	0.8228757142	0.4742436086
2242	0.8228757142	0.4741676106
2243	0.8227184568	0.4741316878
2244	0.8227708759	0.4740972121
2245	0.8227708759	0.4740919869
2246	0.8226660376	0.4740497977
2247	0.8226660376	0.4740288767
2248	0.8226136185	0.474014138
2249	0.8227184568	0.4739952493
2250	0.8228757142	0.4739655748
2251	0.8228757142	0.4739444942
2252	0.8228757142	0.4738234159
2253	0.8229281334	0.4737894815
2254	0.8231902291	0.4737646026
2255	0.8230853908	0.4737456902
2256	0.8231902291	0.4737171264
2257	0.8231378099	0.4737099247
2258	0.8230853908	0.4737009652
2259	0.8231378099	0.4736834638
2260	0.8230853908	0.4736676883
2261	0.8230853908	0.4736615961
2262	0.8230329716	0.4736461962
2263	0.8230329716	0.4736058556
2264	0.8230329716	0.473523982
2265	0.8229805525	0.4735033072
2266	0.8229805525	0.4734785501
2267	0.8229805525	0.4734623314
2268	0.8230853908	0.473431279
2269	0.8231902291	0.4734140397
2270	0.8231378099	0.473381292
2271	0.8231902291	0.4733648392
2272	0.8231902291	0.4733502972
2273	0.8231902291	0.4733338681
2274	0.8230853908	0.4733014856
2275	0.8231378099	0.473273117
2276	0.8229805525	0.473250948
2277	0.8230329716	0.4732294411
2278	0.8229805525	0.4732177704
2279	0.8229281334	0.4731605599
2280	0.8228232951	0.4731499147
2281	0.8228757142	0.4731239404
2282	0.8228232951	0.4731062026
2283	0.8228232951	0.4730819919
2284	0.8226660376	0.4730769684
2285	0.8226660376	0.4730570139
2286	0.8226660376	0.4730363877
2287	0.8227184568	0.4730130409
2288	0.8227708759	0.4729861133
2289	0.8226136185	0.4729582223
2290	0.8226136185	0.4729481337
2291	0.8225611994	0.4729369414
2292	0.8225611994	0.4729311177
2293	0.8225611994	0.4729094531
2294	0.8225611994	0.4728909429
2295	0.8226136185	0.4727940861
2296	0.8226136185	0.472788287
2297	0.8226136185	0.4727534426
2298	0.8227184568	0.4727011561
2299	0.8227184568	0.4726427162
2300	0.8227184568	0.472626291
2301	0.8227184568	0.4725921416
2302	0.8226660376	0.4725890684
2303	0.8227184568	0.4725630688
2304	0.8227184568	0.472544021
2305	0.8227184568	0.47253786
2306	0.8227708759	0.4725075258
2307	0.8227708759	0.4724697992
2308	0.8226136185	0.4724257215
2309	0.8227184568	0.4724088973
2310	0.8227184568	0.472385705
2311	0.8226660376	0.4723705021
2312	0.8227708759	0.4723448093
2313	0.8227708759	0.4723350594
2314	0.8228232951	0.4723151265
2315	0.8228232951	0.4723101855
2316	0.8228757142	0.4723024154
2317	0.8228757142	0.4722793539
2318	0.8227708759	0.4722644957
2319	0.8228232951	0.4722181028
2320	0.8227708759	0.4722019746
2321	0.8228232951	0.4721661652
2322	0.8229805525	0.4721575797
2323	0.8229281334	0.472143141
2324	0.8230853908	0.4721146695
2325	0.8230853908	0.4721070013
2326	0.8230853908	0.4720602004
2327	0.8230329716	0.472038322
2328	0.8230853908	0.4720260307
2329	0.8231902291	0.4720034165
2330	0.8230329716	0.4719867324
2331	0.8229805525	0.4719799199
2332	0.8229805525	0.4719564745
2333	0.8230329716	0.4719227963
2334	0.8230329716	0.471897225
2335	0.8229805525	0.4718735454
2336	0.8229805525	0.4718555989
2337	0.8230329716	0.4718281502
2338	0.8231378099	0.4718141183
2339	0.8231378099	0.4717860778
2340	0.8231902291	0.4717809707
2341	0.8231378099	0.4717604514
2342	0.8231902291	0.4717383497
2343	0.8231902291	0.4717214574
2344	0.8230853908	0.4716683727
2345	0.8231378099	0.4716340818
2346	0.8230853908	0.4716019783
2347	0.8230853908	0.4715464203
2348	0.8230853908	0.4715154929
2349	0.8231902291	0.4714919226
2350	0.8231902291	0.4714696976
2351	0.8230853908	0.4714343761
2352	0.8229281334	0.4714166887
2353	0.8228757142	0.4713989712
2354	0.8229281334	0.4713153878
2355	0.8229805525	0.4712989244
2356	0.8229281334	0.4712682159
2357	0.8230329716	0.4712460023
2358	0.8229805525	0.471233679
2359	0.8230329716	0.4712130282
2360	0.8230329716	0.4711617841
2361	0.8231902291	0.4711389442
2362	0.8231378099	0.4710981974
2363	0.8232426482	0.4710738911
2364	0.8230853908	0.4710449711
2365	0.8230853908	0.4710236806
2366	0.8230853908	0.4710195713
2367	0.8231378099	0.470973061
2368	0.8231378099	0.4709453725
2369	0.8232950674	0.4708753348
2370	0.8232950674	0.4708557043
2371	0.8231902291	0.4707855329
2372	0.8230853908	0.4707631302
2373	0.8231378099	0.4707543054
2374	0.8231378099	0.4707225665
2375	0.8230329716	0.4706866379
2376	0.8230853908	0.4706696315
2377	0.8230853908	0.4706644165
2378	0.8230329716	0.4706469612
2379	0.8232426482	0.4705968046
2380	0.8231902291	0.4705769314
2381	0.8231902291	0.4705643697
2382	0.8232950674	0.4705480652
2383	0.8232950674	0.4705280618
2384	0.8232426482	0.4704991441
2385	0.8233474865	0.4704755255
2386	0.8232950674	0.4704461403
2387	0.8232950674	0.4704443341
2388	0.8231378099	0.4704067567
2389	0.8231378099	0.4703833831
2390	0.8233999056	0.4703415038
2391	0.8233474865	0.4702964205
2392	0.8233474865	0.4702705349
2393	0.8235047439	0.4702390017
2394	0.8235047439	0.4702156317
2395	0.8234523248	0.4701832884
2396	0.8234523248	0.4701324369
2397	0.8235571631	0.4701144622
2398	0.8235571631	0.4700875019
2399	0.8235571631	0.4700756704
2400	0.8235571631	0.470056346
2401	0.8235571631	0.4700185457
2402	0.8235047439	0.4700047891
2403	0.8235571631	0.469983866
2404	0.8235571631	0.4699513271
2405	0.8235047439	0.4699384738
2406	0.8234523248	0.4699089131
2407	0.8233999056	0.4697531581
2408	0.8233999056	0.4697262595
2409	0.8233474865	0.469703305
2410	0.8232950674	0.4696748172
2411	0.8232950674	0.4696661383
2412	0.8233474865	0.4696496889
2413	0.8233999056	0.4696272967
2414	0.8233999056	0.4695973214
2415	0.8235571631	0.4695658209
2416	0.8235047439	0.4695492586
2417	0.8235047439	0.4695307081
2418	0.8235571631	0.4695202846
2419	0.8234523248	0.4694823353
2420	0.8234523248	0.4694700867
2421	0.8235047439	0.4694507893
2422	0.8235047439	0.4694283537
2423	0.8235047439	0.4693855335
2424	0.8235047439	0.469377818
2425	0.8236095822	0.4693544526
2426	0.8235571631	0.4693426564
2427	0.8236095822	0.4693126855
2428	0.8238716779	0.469206963
2429	0.8238192588	0.4691915371
2430	0.8238716779	0.4691554162
2431	0.8238716779	0.4691147062
2432	0.8238716779	0.4690951799
2433	0.8239240971	0.469077896
2434	0.8238716779	0.4690562069
2435	0.8237668396	0.4690436946
2436	0.8238192588	0.4690262996
2437	0.8238192588	0.4690083842
2438	0.8238192588	0.4689898198
2439	0.8238716779	0.4689709702
2440	0.8238716779	0.4689657396
2441	0.8238716779	0.4689603457
2442	0.8239240971	0.4689509723
2443	0.8241861928	0.468921781
2444	0.8241337737	0.4689154502
2445	0.8241337737	0.4689055238
2446	0.8241337737	0.4689003173
2447	0.8241337737	0.4688930051
	0.475648557
2449	0.8216176548	0.4756117148
2450	0.8216700739	0.4755997288
2451	0.8216176548	0.4755844108
2452	0.8215652356	0.4755489753
2453	0.8215128165	0.4755205801
2454	0.8215652356	0.4754991341
2455	0.8215652356	0.4754853634
0.522460	0.8078838392	0.5300908211
2461	0.80783142	0.5300675017
